batter_id,bat_speed_strikes,swing_length_strikes,swing_path_tilt_strikes,vert_attack_angle_strikes,horz_attack_angle_strikes
592450,-0.24293046852962388,0.0024124924373760486,-0.20042466797967176,0.04370670452917785,-0.19374204262831185
592518,0.1691467128611197,0.01724395976684639,0.01720654330683898,0.1892336580632315,-0.3074086401093954
592626,0.044013423699924906,0.0696736488149772,-0.020713281771181653,0.5427458820513308,-0.9292787981071295
592663,0.026241669751055335,0.022792533402652117,-0.20279413675441135,0.2997676572907542,-0.6337707925698061
592669,0.03218256265364597,0.004048238658709366,-0.09313492464866722,0.0025653112913023453,0.1247015686069173
592696,-0.13903127397017168,-0.001665849511668755,-0.17517286409074398,0.0054752643749373464,-0.1805200722690778
592885,-0.09742749313426491,-0.011485082374272378,0.07433056216374091,-0.5649892624760716,0.3546148189250576
593160,-0.0837637975050467,-0.0097336496842266,0.07249164266757711,-0.03666088657020093,0.0880066793146111
593428,-0.19944619044436976,-0.008570792465676557,-0.07204848820154124,0.16566501480139728,-0.2109817833591487
593871,-0.11024687178417512,0.01662460810829752,-0.0875625227891912,0.33686850960211345,-0.10372181333149255
593934,-0.11936577553091583,-0.020820644376343858,-0.1636570113410857,0.17490583980931732,0.0935918201211897
594807,-0.14299797796296704,0.011073120787268607,-0.057929545672816024,0.18141131272059197,-0.3620038418845157
595281,0.008801736744106637,0.00995134674503468,-0.001166323952868278,0.24717368905820164,-0.09209467338702838
595751,0.018344797353104726,0.0006193278890187484,0.04775289632974568,-0.04499836195526123,0.004029911487890112
595777,0.14346799816513958,-0.01905330169888932,0.05809700399166823,0.027133910001807048,0.8017340252589611
595879,0.1088531575829162,0.04499903684492451,-0.014605217463585814,0.47084379730604436,-0.9630588950605962
595909,0.21197317799451096,0.016259685649397067,0.20490336764507291,-0.29007665810566924,-0.0979865186711611
595978,-0.08384272278199205,-0.050595840751572745,-0.06273268116399415,-0.6402883012707928,0.5763138500563727
596019,-0.13500836344403044,-0.007730563046974261,0.03923100987098866,0.08468748653562476,-0.34729549248610503
596103,0.07184597020980416,-0.011164339946856078,-0.10010686136713469,-0.11219848530558099,0.2751386571438108
596115,0.08474356529405755,0.0061683049291063035,-0.07170732083743707,0.43004211776223783,0.31009604431703264
596117,0.005592201554029329,-0.016484633213791844,0.048774281497555826,-0.2177440529448855,0.2542016510632468
596129,-0.014001954909046748,0.007508277003712713,-0.014297697806996797,0.021648594058577858,-0.17273177196307862
596142,-0.028065477401922143,-0.009363316001887197,0.004689929242203586,-0.2663793409594902,0.32583012923196536
596146,-0.05546290214732319,-0.011858807361814973,0.015888892258154225,-0.5512589801407671,-0.05233613770606356
600869,-0.11487259390310532,-0.02888157688754844,0.04370983349234573,-0.11058017844644885,0.563022804271523
602104,-0.01605075907216863,0.04645749335008284,0.024099982934345857,0.4436995058305007,-0.43390410652374145
605113,-0.06235517711310847,0.012438486510644064,-0.028814997885376233,0.11889577821423188,-0.2809385136531151
605131,-0.061844824598118464,-0.012447107838486666,-0.02008833578893058,-0.12069492921878469,0.3224872903504271
605137,-0.2584047420475557,-0.09252011511799126,0.3776281087807472,-0.7474704880090437,1.6722723336950351
