"pitcher_id","pitcher_full_name","pitch_type","Pitches","xRV_Residual","Distortion","Selection","pitch_label"
660825,"Eduard Bazardo","SI",234,-0.002,0,-0.002,"Sinker"
660896,"Jorge Alcala","FF",433,-0.002,0,-0.002,"Four-Seam FB"
663362,"Matt Waldron","FF",247,-0.002,0,-0.002,"Four-Seam FB"
663542,"Bryan Hudson","ST",114,-0.002,0,-0.002,"Sweeper"
663559,"Bailey Falter","FF",1049,-0.002,0,-0.002,"Four-Seam FB"
663568,"Stephen Kolek","FC",190,-0.002,0,-0.002,"Cutter"
663671,"Nic Enright","FF",177,-0.002,0,-0.002,"Four-Seam FB"
663941,"Tristan Beck","CU",112,-0.002,0,-0.001,"Curveball"
663947,"Tyler Holton","FF",200,-0.002,0,-0.001,"Four-Seam FB"
664192,"Joey Lucchesi","CU",100,-0.002,-0.001,-0.001,"Curveball"
665795,"Edward Cabrera","SI",286,-0.002,0,-0.002,"Sinker"
666157,"Nick Lodolo","FF",485,-0.002,0,-0.002,"Four-Seam FB"
666200,"Jesús Luzardo","SI",229,-0.002,0,-0.003,"Sinker"
666214,"Joey Wentz","CU",246,-0.002,-0.001,-0.001,"Curveball"
666745,"Jhony Brito","SI",164,-0.002,0,-0.002,"Sinker"
666974,"Yennier Cano","FF",109,-0.002,0,-0.002,"Four-Seam FB"
667725,"Kyle Tyler","FC",101,-0.002,0,-0.002,"Cutter"
668964,"Tobias Myers","FF",611,-0.002,0,-0.001,"Four-Seam FB"
669060,"Bryse Wilson","FF",220,-0.002,0,-0.002,"Four-Seam FB"
669203,"Corbin Burnes","FC",1231,-0.002,0,-0.002,"Cutter"
669211,"Keegan Akin","FF",576,-0.002,0,-0.002,"Four-Seam FB"
669212,"Eli Morgan","FF",242,-0.002,0,-0.002,"Four-Seam FB"
669308,"Sean Reynolds","FF",159,-0.002,0,-0.002,"Four-Seam FB"
669371,"Cole Henry","FF",213,-0.002,0,-0.001,"Four-Seam FB"
669372,"J.T. Ginn","SI",431,-0.002,0,-0.002,"Sinker"
669422,"Matt Sauer","FF",119,-0.002,0,-0.002,"Four-Seam FB"
669456,"Shane Bieber","FF",124,-0.002,0,-0.001,"Four-Seam FB"
669711,"Greg Weissert","FF",377,-0.002,0,-0.002,"Four-Seam FB"
669713,"Hayden Wesneski","SI",118,-0.002,0,-0.002,"Sinker"
670102,"Bowden Francis","CU",160,-0.002,-0.001,-0.001,"Curveball"
670280,"David Bednar","CU",199,-0.002,-0.001,-0.001,"Curveball"
670280,"David Bednar","FF",701,-0.002,0,-0.002,"Four-Seam FB"
670970,"Adrian Morejon","FF",141,-0.002,0,-0.002,"Four-Seam FB"
671131,"Jackson Rutledge","FF",203,-0.002,0,-0.002,"Four-Seam FB"
671131,"Jackson Rutledge","SI",235,-0.002,0,-0.002,"Sinker"
672578,"Carlos Hernández","FF",495,-0.002,0,-0.002,"Four-Seam FB"
674003,"Cody Bradford","FF",413,-0.002,0,-0.001,"Four-Seam FB"
674072,"Tommy Henry","FF",170,-0.002,0,-0.002,"Four-Seam FB"
674370,"Osvaldo Bido","FF",468,-0.002,0,-0.002,"Four-Seam FB"
675540,"Xzavion Curry","FF",285,-0.002,0,-0.002,"Four-Seam FB"
676083,"Janson Junk","SL",262,-0.002,0,-0.001,"Slider"
676130,"José Buttó","FF",396,-0.002,0,-0.002,"Four-Seam FB"
676263,"Jack Dreyer","FF",231,-0.002,0,-0.002,"Four-Seam FB"
676428,"Brant Hurter","SI",394,-0.002,0,-0.002,"Sinker"
676534,"Calvin Faucher","FC",399,-0.002,0,-0.002,"Cutter"
676760,"Ron Marinaccio","FF",153,-0.002,0,-0.002,"Four-Seam FB"
677161,"Zack Kelly","FC",182,-0.002,0,-0.002,"Cutter"
678061,"Ray Kerr","FF",165,-0.002,0,-0.002,"Four-Seam FB"
678368,"Valente Bellozo","FF",369,-0.002,0,-0.002,"Four-Seam FB"
678692,"Ronny Henriquez","FF",189,-0.002,0,-0.002,"Four-Seam FB"
680723,"Drew Rom","FF",133,-0.002,0,-0.002,"Four-Seam FB"
680730,"Mitchell Parker","FF",1316,-0.002,0,-0.002,"Four-Seam FB"
681190,"Randy Vásquez","FF",459,-0.002,0,-0.002,"Four-Seam FB"
681190,"Randy Vásquez","SI",362,-0.002,0,-0.001,"Sinker"
681293,"Spencer Arrighetti","FF",552,-0.002,0,-0.002,"Four-Seam FB"
681867,"Cooper Criswell","ST",212,-0.002,0,-0.002,"Sweeper"
681982,"Grant Anderson","FF",261,-0.002,0,-0.002,"Four-Seam FB"
682227,"Brandon Williamson","FC",222,-0.002,0,-0.002,"Cutter"
682227,"Brandon Williamson","FF",219,-0.002,0,-0.002,"Four-Seam FB"
682243,"Bryce Miller","FF",1288,-0.002,0,-0.002,"Four-Seam FB"
682990,"Quinn Priester","SI",649,-0.002,0,-0.002,"Sinker"
683004,"Jack Leiter","FF",644,-0.002,0,-0.002,"Four-Seam FB"
685801,"Hunter Bigge","FF",139,-0.002,0,-0.002,"Four-Seam FB"
686218,"Emmet Sheehan","FF",458,-0.002,0,-0.002,"Four-Seam FB"
686563,"Jonathan Cannon","FF",286,-0.002,0,-0.002,"Four-Seam FB"
686730,"Carson Spiers","SI",168,-0.002,0,-0.002,"Sinker"
686752,"Ryan Pepiot","FF",1166,-0.002,0,-0.002,"Four-Seam FB"
686799,"Jack Kochanowicz","FF",175,-0.002,0,-0.002,"Four-Seam FB"
687396,"Brent Headrick","FF",211,-0.002,0,-0.002,"Four-Seam FB"
687473,"Ryan Gusto","FF",374,-0.002,0,-0.002,"Four-Seam FB"
689266,"Dylan Dodd","SI",102,-0.002,0,-0.002,"Sinker"
693855,"Ian Seymour","FF",153,-0.002,0,-0.002,"Four-Seam FB"
700270,"Yilber Díaz","FF",142,-0.002,0,-0.002,"Four-Seam FB"
701542,"Will Warren","FF",576,-0.002,0,-0.002,"Four-Seam FB"
701581,"David Festa","FF",323,-0.002,0,-0.002,"Four-Seam FB"
702070,"Noah Cameron","FF",226,-0.002,0,-0.002,"Four-Seam FB"
702674,"Caden Dana","FF",145,-0.002,0,-0.002,"Four-Seam FB"
806185,"Hayden Birdsong","FF",462,-0.002,0,-0.002,"Four-Seam FB"
806960,"Luis Morales","FF",189,-0.002,0,-0.002,"Four-Seam FB"
820862,"José Fermin","FF",135,-0.002,0,-0.002,"Four-Seam FB"
434378,"Justin Verlander","FF",1347,-0.001,0,-0.001,"Four-Seam FB"
458681,"Lance Lynn","CU",135,-0.001,-0.001,0,"Curveball"
458681,"Lance Lynn","SI",221,-0.001,0,-0.001,"Sinker"
477132,"Clayton Kershaw","CU",189,-0.001,0,0,"Curveball"
500779,"Jose Quintana","FF",502,-0.001,0,-0.001,"Four-Seam FB"
502043,"Kyle Gibson","SI",438,-0.001,0,-0.001,"Sinker"
518397,"Scott Alexander","SI",405,-0.001,0,-0.001,"Sinker"
518876,"Merrill Kelly","FC",491,-0.001,0,0,"Cutter"
518876,"Merrill Kelly","SI",281,-0.001,0,-0.001,"Sinker"
519043,"Matt Moore","FF",305,-0.001,0,-0.001,"Four-Seam FB"
519141,"Drew Pomeranz","FF",303,-0.001,0,0,"Four-Seam FB"
527048,"Martín Pérez","CU",171,-0.001,0,-0.002,"Curveball"
527048,"Martín Pérez","SI",565,-0.001,0,-0.001,"Sinker"
542888,"Shawn Armstrong","FC",387,-0.001,0,-0.001,"Cutter"
543135,"Nathan Eovaldi","CU",314,-0.001,-0.001,-0.001,"Curveball"
543339,"Daniel Hudson","FF",235,-0.001,0,-0.001,"Four-Seam FB"
543351,"Jay Jackson","FF",108,-0.001,0,-0.001,"Four-Seam FB"
544150,"Albert Suárez","CU",118,-0.001,-0.001,0,"Curveball"
547179,"Michael Lorenzen","FC",228,-0.001,0,-0.001,"Cutter"
548389,"Ross Stripling","SL",179,-0.001,0,0,"Slider"
552640,"Andrew Kittredge","SI",327,-0.001,0,-0.001,"Sinker"
570632,"José Ureña","FF",102,-0.001,0,-0.001,"Four-Seam FB"
571927,"Steven Matz","CH",263,-0.001,0,0,"Changeup"
571927,"Steven Matz","CU",129,-0.001,0,-0.001,"Curveball"
571945,"Miles Mikolas","CU",352,-0.001,0,0,"Curveball"
571948,"Hoby Milner","CH",194,-0.001,0,-0.001,"Changeup"
573009,"Joe Mantiply","CH",186,-0.001,0,-0.001,"Changeup"
573009,"Joe Mantiply","CU",163,-0.001,0,-0.001,"Curveball"
573204,"Caleb Thielbar","CU",174,-0.001,-0.001,0,"Curveball"
592094,"Jason Adam","ST",123,-0.001,-0.001,-0.001,"Sweeper"
592155,"Cam Booser","FF",298,-0.001,0,-0.001,"Four-Seam FB"
592454,"Tommy Kahnle","FF",118,-0.001,0,-0.001,"Four-Seam FB"
592866,"Trevor Williams","ST",246,-0.001,-0.001,-0.001,"Sweeper"
593576,"Héctor Neris","FF",464,-0.001,0,-0.001,"Four-Seam FB"
593958,"Eduardo Rodriguez","FC",320,-0.001,0,-0.001,"Cutter"
594580,"Sam Moll","ST",176,-0.001,-0.001,-0.001,"Sweeper"
594902,"Ben Lively","CH",153,-0.001,0,-0.001,"Changeup"
596001,"Jakob Junis","SI",329,-0.001,0,-0.001,"Sinker"
596133,"Luke Weaver","FF",757,-0.001,0,-0.001,"Four-Seam FB"
601713,"Nick Pivetta","FF",1462,-0.001,0,-0.001,"Four-Seam FB"
605130,"Scott Barlow","CU",204,-0.001,-0.001,-0.001,"Curveball"
605135,"Chris Bassitt","SL",114,-0.001,0,-0.001,"Slider"
605177,"Andrew Chafin","FF",132,-0.001,0,-0.001,"Four-Seam FB"
605280,"Clay Holmes","SI",816,-0.001,0,-0.001,"Sinker"
605288,"Adrian Houser","CU",135,-0.001,-0.001,0,"Curveball"
605397,"Joe Musgrove","FC",174,-0.001,-0.001,-0.001,"Cutter"
605400,"Aaron Nola","SI",459,-0.001,0,-0.001,"Sinker"
605463,"Tayler Scott","FF",347,-0.001,0,-0.001,"Four-Seam FB"
605488,"Jeffrey Springs","CH",499,-0.001,-0.001,0,"Changeup"
605488,"Jeffrey Springs","SL",281,-0.001,0,0,"Slider"
605498,"Andrew Suárez","FF",116,-0.001,0,-0.001,"Four-Seam FB"
606160,"Rafael Montero","FF",450,-0.001,0,-0.001,"Four-Seam FB"
606303,"Joel Payamps","FF",241,-0.001,0,-0.001,"Four-Seam FB"
606303,"Joel Payamps","SI",154,-0.001,0,-0.001,"Sinker"
606303,"Joel Payamps","SL",133,-0.001,0,-0.001,"Slider"
607067,"Colin Rea","ST",341,-0.001,0,-0.001,"Sweeper"
607074,"Carlos Rodón","FF",1666,-0.001,0,-0.001,"Four-Seam FB"
607179,"Jordan Weems","SL",216,-0.001,0,-0.002,"Slider"
607536,"Kyle Freeland","FF",668,-0.001,0,-0.001,"Four-Seam FB"
607625,"Seth Lugo","FC",275,-0.001,0,0,"Cutter"
607625,"Seth Lugo","SL",209,-0.001,0,-0.001,"Slider"
608379,"Michael Wacha","CU",119,-0.001,-0.001,0,"Curveball"
608718,"Brent Suter","SL",149,-0.001,0,-0.001,"Slider"
608723,"Austin Voth","FC",157,-0.001,0,-0.001,"Cutter"
614179,"José Ruiz","FF",173,-0.001,0,-0.001,"Four-Seam FB"
621053,"Tyler Ferguson","SI",147,-0.001,0,-0.001,"Sinker"
621111,"Walker Buehler","KC",219,-0.001,0,-0.001,"Knuckle-Curve"
622072,"Alex Wood","CH",202,-0.001,0,-0.001,"Changeup"
622098,"Drew Smith","FF",187,-0.001,0,-0.001,"Four-Seam FB"
622663,"Luis Severino","FC",366,-0.001,0,-0.001,"Cutter"
623149,"Paul Sewald","ST",217,-0.001,0,-0.001,"Sweeper"
623211,"Huascar Brazobán","FF",155,-0.001,0,-0.001,"Four-Seam FB"
623211,"Huascar Brazobán","SI",264,-0.001,0,-0.001,"Sinker"
623352,"Josh Hader","SI",830,-0.001,0,-0.001,"Sinker"
623465,"Evan Phillips","ST",229,-0.001,0,0,"Sweeper"
623474,"Jimmy Herget","SI",150,-0.001,0,0,"Sinker"
624522,"Keegan Thompson","FF",110,-0.001,0,-0.001,"Four-Seam FB"
628711,"Julio Urías","FF",171,-0.001,0,-0.001,"Four-Seam FB"
641302,"Tyler Alexander","SI",228,-0.001,0,-0.001,"Sinker"
641360,"Phil Bickford","FF",251,-0.001,0,-0.001,"Four-Seam FB"
641482,"Nestor Cortes","FF",679,-0.001,0,-0.001,"Four-Seam FB"
641482,"Nestor Cortes","ST",192,-0.001,0,-0.001,"Sweeper"
641540,"Dane Dunning","SI",457,-0.001,0,-0.001,"Sinker"
641712,"Dakota Hudson","SI",397,-0.001,0,-0.001,"Sinker"
641729,"Joe Jiménez","FF",353,-0.001,0,-0.001,"Four-Seam FB"
641793,"Zack Littell","SI",420,-0.001,0,-0.001,"Sinker"
641927,"Bailey Ober","FF",1139,-0.001,0,-0.001,"Four-Seam FB"
641941,"Emilio Pagán","FF",663,-0.001,0,-0.001,"Four-Seam FB"
642100,"Gabe Speier","FF",344,-0.001,0,-0.001,"Four-Seam FB"
642232,"Ryan Yarbrough","FC",251,-0.001,0,0,"Cutter"
642528,"Jonathan Loáisiga","SI",220,-0.001,0,-0.001,"Sinker"
643377,"Griffin Jax","FF",305,-0.001,0,-0.001,"Four-Seam FB"
647315,"Zach Pop","SI",285,-0.001,0,-0.001,"Sinker"
647336,"Michael Soroka","SI",219,-0.001,0,-0.001,"Sinker"
650644,"Aaron Civale","SI",459,-0.001,0,-0.001,"Sinker"
650893,"Génesis Cabrera","FF",288,-0.001,0,-0.001,"Four-Seam FB"
656232,"Brandon Bielak","FF",108,-0.001,0,0,"Four-Seam FB"
656412,"Alex Faedo","FF",271,-0.001,0,-0.001,"Four-Seam FB"
656457,"Tyler Gilbert","ST",111,-0.001,0,-0.001,"Sweeper"
656578,"Andre Jackson","FF",125,-0.001,0,-0.001,"Four-Seam FB"
656756,"Jordan Montgomery","SI",508,-0.001,0,-0.001,"Sinker"
657097,"Jacob Webb","ST",251,-0.001,-0.001,-0.001,"Sweeper"
660825,"Eduard Bazardo","FF",150,-0.001,0,-0.002,"Four-Seam FB"
660896,"Jorge Alcala","SI",105,-0.001,0,-0.001,"Sinker"
661563,"Luis Gil","FF",752,-0.001,0,-0.001,"Four-Seam FB"
663436,"Davis Martin","CH",369,-0.001,0,-0.001,"Changeup"
663460,"Kris Bubic","ST",229,-0.001,0,-0.001,"Sweeper"
663465,"Kolby Allard","FF",259,-0.001,0,-0.001,"Four-Seam FB"
663568,"Stephen Kolek","SL",174,-0.001,0,-0.001,"Slider"
663623,"Jake Irvin","FC",148,-0.001,0,-0.001,"Cutter"
663773,"Bryan Hoeing","SI",280,-0.001,0,-0.001,"Sinker"
663903,"Brady Singer","FF",231,-0.001,0,-0.001,"Four-Seam FB"
663969,"Tyler Phillips","SI",238,-0.001,0,-0.001,"Sinker"
663978,"Chris Paddack","CU",188,-0.001,-0.001,0,"Curveball"
663986,"Trevor Stephan","FF",117,-0.001,0,-0.001,"Four-Seam FB"
664126,"Pete Fairbanks","FF",501,-0.001,0,-0.001,"Four-Seam FB"
664208,"Phil Maton","CU",422,-0.001,-0.001,0,"Curveball"
664849,"Danny Young","SI",158,-0.001,0,-0.002,"Sinker"
665795,"Edward Cabrera","FF",383,-0.001,0,-0.001,"Four-Seam FB"
665871,"Javier Assad","FC",402,-0.001,0,-0.001,"Cutter"
666129,"Braxton Garrett","SI",225,-0.001,0,-0.001,"Sinker"
666142,"Cole Ragans","KC",153,-0.001,0,-0.001,"Knuckle-Curve"
668909,"Gavin Williams","ST",233,-0.001,0,-0.001,"Sweeper"
668970,"Gavin Hollowell","FF",115,-0.001,0,-0.001,"Four-Seam FB"
669060,"Bryse Wilson","CU",194,-0.001,0,-0.001,"Curveball"
669194,"Ryne Nelson","FC",381,-0.001,0,-0.001,"Cutter"
669199,"Lake Bachar","ST",127,-0.001,0,-0.001,"Sweeper"
669212,"Eli Morgan","CH",208,-0.001,0,-0.001,"Changeup"
669373,"Tarik Skubal","SL",425,-0.001,0,-0.001,"Slider"
669432,"Trevor Rogers","FF",665,-0.001,0,-0.001,"Four-Seam FB"
669467,"Andre Pallante","KC",206,-0.001,-0.001,-0.001,"Knuckle-Curve"
669684,"Chris Murphy","CU",111,-0.001,0,-0.001,"Curveball"
669684,"Chris Murphy","FF",177,-0.001,0,-0.001,"Four-Seam FB"
669854,"Ronel Blanco","FF",537,-0.001,0,-0.001,"Four-Seam FB"
669923,"George Kirby","ST",227,-0.001,-0.001,-0.001,"Sweeper"
670102,"Bowden Francis","FF",861,-0.001,0,-0.001,"Four-Seam FB"
670167,"John Schreiber","ST",226,-0.001,0,-0.001,"Sweeper"
670950,"Trevor Richards","FF",390,-0.001,0,-0.001,"Four-Seam FB"
672282,"Reid Detmers","CU",222,-0.001,-0.001,0,"Curveball"
672391,"Kaleb Ort","FF",296,-0.001,0,-0.001,"Four-Seam FB"
672582,"Angel Zerpa","FF",260,-0.001,0,-0.001,"Four-Seam FB"
672782,"Yoendrys Gómez","FF",224,-0.001,0,-0.001,"Four-Seam FB"
673380,"Dedniel Núñez","FF",170,-0.001,0,-0.001,"Four-Seam FB"
673929,"Jordan Leasure","FF",435,-0.001,0,-0.001,"Four-Seam FB"
674285,"Eduardo Salazar","SL",167,-0.001,0,0,"Slider"
674444,"Steven Cruz","FC",102,-0.001,0,-0.001,"Cutter"
675512,"Troy Melton","FF",129,-0.001,0,-0.001,"Four-Seam FB"
676083,"Janson Junk","FF",369,-0.001,0,-0.001,"Four-Seam FB"
676083,"Janson Junk","ST",134,-0.001,0,-0.001,"Sweeper"
676106,"Emerson Hancock","SL",142,-0.001,0,-0.001,"Slider"
676508,"Ben Casparius","FF",207,-0.001,0,-0.001,"Four-Seam FB"
676534,"Calvin Faucher","CU",123,-0.001,0,-0.002,"Curveball"
676534,"Calvin Faucher","ST",149,-0.001,0,-0.001,"Sweeper"
676661,"Max Lazar","FF",219,-0.001,0,-0.001,"Four-Seam FB"
678368,"Valente Bellozo","FC",338,-0.001,0,-0.001,"Cutter"
680885,"Spencer Schwellenbach","FC",264,-0.001,0,-0.001,"Cutter"
681867,"Cooper Criswell","FC",167,-0.001,0,-0.001,"Cutter"
681870,"Erik Sabrowski","FF",198,-0.001,0,-0.001,"Four-Seam FB"
683155,"Joey Estes","FF",639,-0.001,0,-0.001,"Four-Seam FB"
683409,"Angel Chivilli","FF",293,-0.001,0,-0.001,"Four-Seam FB"
685299,"Tanner Gordon","SL",220,-0.001,0,0,"Slider"
686701,"Ryan Bergert","FF",263,-0.001,0,-0.001,"Four-Seam FB"
686730,"Carson Spiers","FF",255,-0.001,0,-0.001,"Four-Seam FB"
686752,"Ryan Pepiot","SL",457,-0.001,0,-0.001,"Slider"
686826,"Bryce Jarvis","SL",167,-0.001,0,-0.001,"Slider"
686993,"Justin Sterner","FF",296,-0.001,0,-0.001,"Four-Seam FB"
687765,"Mitch Spence","FC",689,-0.001,0,-0.001,"Cutter"
687922,"Easton Lucas","FF",215,-0.001,0,-0.001,"Four-Seam FB"
689690,"Alek Jacob","CH",130,-0.001,0,-0.001,"Changeup"
691587,"Eury Pérez","FF",653,-0.001,0,-0.001,"Four-Seam FB"
691951,"Sam Aldegheri","FF",112,-0.001,0,-0.001,"Four-Seam FB"
693645,"Cam Schlittler","FC",112,-0.001,0,0,"Cutter"
693821,"Bryce Elder","SI",680,-0.001,0,-0.001,"Sinker"
694335,"Matt Svanson","ST",134,-0.001,0,0,"Sweeper"
700241,"Michael McGreevy","ST",138,-0.001,0,-0.001,"Sweeper"
700669,"Gordon Graceffo","SL",105,-0.001,0,-0.001,"Slider"
808967,"Yoshinobu Yamamoto","FC",217,-0.001,0,-0.001,"Cutter"
458677,"Justin Wilson","SL",233,0,0,0,"Slider"
458681,"Lance Lynn","FC",305,0,0,0,"Cutter"
502043,"Kyle Gibson","CU",155,0,0,0,"Curveball"
502043,"Kyle Gibson","ST",423,0,0,0,"Sweeper"
506433,"Yu Darvish","SL",273,0,0,0,"Slider"
518876,"Merrill Kelly","FF",507,0,0,0,"Four-Seam FB"
519008,"T.J. McFarland","ST",147,0,-0.001,0.001,"Sweeper"
519293,"Will Smith","FF",152,0,0,0,"Four-Seam FB"
519326,"Hunter Strickland","FF",219,0,0,0,"Four-Seam FB"
542881,"Tyler Anderson","CH",1053,0,0,0,"Changeup"
543135,"Nathan Eovaldi","FC",418,0,0,0,"Cutter"
543294,"Kyle Hendricks","CH",1247,0,0,0,"Changeup"
543475,"Jordan Lyles","ST",176,0,0,0.001,"Sweeper"
543859,"Michael Tonkin","SI",115,0,0,0,"Sinker"
547179,"Michael Lorenzen","CU",152,0,0.002,-0.002,"Curveball"
571578,"Patrick Corbin","CH",149,0,0,0,"Changeup"
571656,"Buck Farmer","FF",195,0,0,0,"Four-Seam FB"
571863,"Matt Koch","FC",119,0,0,0,"Cutter"
572955,"Pierce Johnson","CU",701,0,0,0,"Curveball"
572971,"Dallas Keuchel","SI",128,0,0,0,"Sinker"
573186,"Marcus Stroman","SL",215,0,0,0,"Slider"
573186,"Marcus Stroman","SV",205,0,0,0,"Slurve"
592426,"Luke Jackson","CU",125,0,0.001,-0.001,"Curveball"
592426,"Luke Jackson","SL",545,0,0,0,"Slider"
592662,"Robbie Ray","KC",166,0,0,0.001,"Knuckle-Curve"
592767,"Drew Smyly","KC",399,0,0,0,"Knuckle-Curve"
592767,"Drew Smyly","SI",334,0,0,0,"Sinker"
592836,"Taijuan Walker","CU",139,0,0,0.001,"Curveball"
595928,"John Curtiss","FF",174,0,0,0,"Four-Seam FB"
596271,"Casey Lawrence","SI",109,0,0,0,"Sinker"
600917,"José Leclerc","SL",233,0,0,0,"Slider"
605154,"John Brebbia","SL",369,0,0,0.001,"Slider"
605182,"Mike Clevinger","ST",142,0,-0.001,0.001,"Sweeper"
605288,"Adrian Houser","SL",295,0,0,0,"Slider"
605397,"Joe Musgrove","ST",112,0,0,0,"Sweeper"
605400,"Aaron Nola","FF",723,0,0,0,"Four-Seam FB"
605488,"Jeffrey Springs","FF",587,0,0,0,"Four-Seam FB"
607067,"Colin Rea","CU",143,0,0,0,"Curveball"
607259,"Nick Martinez","CH",593,0,0,0,"Changeup"
607625,"Seth Lugo","SV",276,0,0,0.001,"Slurve"
608371,"Lucas Sims","FF",250,0,0,0,"Four-Seam FB"
608717,"Chris Stratton","CU",148,0,0,0.001,"Curveball"
608717,"Chris Stratton","SL",182,0,0,0,"Slider"
608723,"Austin Voth","ST",102,0,-0.001,0,"Sweeper"
613534,"Austin Adams","SL",268,0,0,0,"Slider"
620454,"José Castillo","SL",125,0,0,-0.001,"Slider"
621053,"Tyler Ferguson","ST",198,0,0,0.001,"Sweeper"
621107,"Zach Eflin","CU",439,0,0,0,"Curveball"
621107,"Zach Eflin","FC",508,0,0,0,"Cutter"
621107,"Zach Eflin","ST",250,0,0,0,"Sweeper"
621111,"Walker Buehler","FC",333,0,0,0,"Cutter"
621111,"Walker Buehler","SL",157,0,0,0,"Slider"
621111,"Walker Buehler","ST",132,0,-0.001,0,"Sweeper"
621112,"Paul Blackburn","ST",228,0,0,0,"Sweeper"
621121,"Lance McCullers Jr.","ST",140,0,0,0,"Sweeper"
621244,"José Berríos","SV",734,0,0,0,"Slurve"
621383,"Tanner Banks","ST",223,0,0,0,"Sweeper"
622072,"Alex Wood","SL",139,0,0,0,"Slider"
622253,"Dillon Tate","SI",148,0,0,-0.001,"Sinker"
624133,"Ranger Suarez","CH",533,0,0,0,"Changeup"
624133,"Ranger Suarez","FC",411,0,0,0,"Cutter"
641329,"Bryan Baker","SL",189,0,0,0,"Slider"
641816,"Tyler Mahle","FF",354,0,0,0,"Four-Seam FB"
642048,"Tayler Saucedo","SI",244,0,0,0,"Sinker"
642100,"Gabe Speier","SL",210,0,0,0,"Slider"
642547,"Freddy Peralta","SL",457,0,-0.001,0,"Slider"
642585,"Félix Bautista","SI",269,0,0,0,"Sinker"
642701,"Dennis Santana","SI",106,0,0,0,"Sinker"
643338,"Chad Green","FF",529,0,0,0,"Four-Seam FB"
656546,"Jeff Hoffman","FF",435,0,0,0,"Four-Seam FB"
656641,"Jacob Latz","FF",546,0,0,0,"Four-Seam FB"
656986,"Bennett Sousa","FF",164,0,0,0,"Four-Seam FB"
657044,"Ryan Thompson","SL",241,0,0,0.001,"Slider"
657277,"Logan Webb","CH",1293,0,0.001,0,"Changeup"
657508,"Mike Baumann","SL",166,0,0,0,"Slider"
657585,"Reed Garrett","FF",112,0,0,0,"Four-Seam FB"
660761,"José Suarez","CH",168,0,0,0,"Changeup"
663372,"Ryan Feltner","SL",254,0,0,0,"Slider"
663423,"Trent Thornton","SL",137,0,0,0,"Slider"
663432,"Tanner Rainey","SL",134,0,0,0,"Slider"
663460,"Kris Bubic","SL",101,0,0,-0.001,"Slider"
663474,"Triston McKenzie","FF",349,0,0,0,"Four-Seam FB"
663567,"Peter Lambert","SL",177,0,0,0,"Slider"
663574,"Tony Santillan","SV",138,0,0,0,"Slurve"
663738,"Daniel Lynch IV","FF",204,0,0,0,"Four-Seam FB"
663776,"Patrick Sandoval","SL",271,0,0,0,"Slider"
663878,"Nate Pearson","FF",364,0,0,0,"Four-Seam FB"
663969,"Tyler Phillips","FF",106,0,0,0,"Four-Seam FB"
663969,"Tyler Phillips","ST",179,0,0,0,"Sweeper"
664062,"Tony Gonsolin","FF",222,0,0,0,"Four-Seam FB"
664353,"José Urquidy","FF",139,0,0,0,"Four-Seam FB"
665152,"Dean Kremer","CU",266,0,0,0.001,"Curveball"
665871,"Javier Assad","CU",149,0,-0.001,0.001,"Curveball"
665871,"Javier Assad","ST",131,0,0,0,"Sweeper"
667463,"John King","CH",229,0,0,0,"Changeup"
668338,"Tyson Miller","ST",207,0,0,0,"Sweeper"
668678,"Zac Gallen","KC",774,0,0,0,"Knuckle-Curve"
669020,"Ryan Rolison","FF",127,0,0,0,"Four-Seam FB"
669022,"MacKenzie Gore","CU",526,0,0,0,"Curveball"
669060,"Bryse Wilson","FC",448,0,0,0,"Cutter"
669093,"Jeremiah Estrada","SL",201,0,0,0,"Slider"
669203,"Corbin Burnes","CU",394,0,0,0,"Curveball"
669358,"Shane Baz","FC",201,0,0,0,"Cutter"
669358,"Shane Baz","KC",442,0,0,0,"Knuckle-Curve"
669387,"Carmen Mlodzinski","FC",119,0,0,0,"Cutter"
669432,"Trevor Rogers","FC",221,0,0,0,"Cutter"
669438,"Mason Englert","FF",144,0,0,0,"Four-Seam FB"
669467,"Andre Pallante","SL",533,0,0,0,"Slider"
669923,"George Kirby","KC",224,0,0.001,-0.001,"Knuckle-Curve"
669947,"Jesse Scholtens","SL",151,0,0,0.001,"Slider"
670174,"Josh Winckowski","FC",287,0,0,0,"Cutter"
670766,"Darren McCaughan","SI",108,0,0,0,"Sinker"
670955,"Edwin Uceta","FF",365,0,0,0,"Four-Seam FB"
671096,"Andrew Abbott","CU",256,0,0,0,"Curveball"
673540,"Kodai Senga","FC",355,0,0,0,"Cutter"
674003,"Cody Bradford","CH",189,0,0,0,"Changeup"
676130,"José Buttó","SI",227,0,0,0,"Sinker"
676467,"Colton Gordon","FF",305,0,0,0,"Four-Seam FB"
676702,"Hunter Stratton","FC",186,0,0,0,"Cutter"
676710,"Kutter Crawford","KC",101,0,0,0,"Knuckle-Curve"
676760,"Ron Marinaccio","CH",106,0,0,0,"Changeup"
676974,"Max Meyer","FF",262,0,0,0.001,"Four-Seam FB"
677161,"Zack Kelly","CH",120,0,0,0,"Changeup"
680694,"Kyle Bradish","SL",361,0,0,0,"Slider"
680704,"Nick Sandlin","FF",209,0,0,0,"Four-Seam FB"
680704,"Nick Sandlin","SL",268,0,-0.001,0.001,"Slider"
680730,"Mitchell Parker","CU",457,0,0,0.001,"Curveball"
